;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;key;mode;id
1937;0.62;0.72;-6.316;0.0908;0.0232;0.0;0.355;0.351;76.993;219467;7;1;2mV0pnopehwjre4xoM9ebg
1938;0.668;0.799;-4.724;0.271;0.046;0.0;0.0381;0.666;170.026;221370;2;1;2OI9dR1JciQvIfFnYoPiOK
1939;0.736;0.755;-5.815;0.312;0.233;0.0;0.096;0.691;92.279;203910;1;1;4Z2Vs6Pm4LYkkqBM53FTMi
1940;0.588;0.269;-9.341;0.048;0.952;0.0419;0.0934;0.512;122.15;131440;5;1;0dRvjBVCStIlBxOqbhAQ3q
1941;0.761;0.423;-10.174;0.187;0.129;2.93e-05;0.0673;0.809;154.819;226673;11;0;5bD68A7nHc65HocjglfDjC
1942;0.473;0.452;-7.262;0.0725;0.0382;0.0;0.185;0.0864;100.174;182262;4;0;514akRmYLW9v2G0ZqtCgOV
1943;0.884;0.707;-3.808;0.163;0.593;0.0;0.321;0.918;143.876;258000;9;0;2yRJmK2XxWJVaqLQWitvUT
1944;0.596;0.509;-11.391;0.354;0.326;0.0;0.407;0.379;131.48;281287;6;0;11POUspfd8jBHTPV61uy31
1945;0.889;0.454;-8.598;0.221;0.0141;0.000186;0.203;0.436;100.36;250467;4;0;3QRM0qZB7oMYavveH0iEqx
1946;0.772;0.826;-4.772;0.122;0.0874;0.0;0.0931;0.616;83.016;235587;11;0;2ZHZDvEVuMx6lvXp1qDo2i
1947;0.792;0.582;-6.513;0.212;0.264;2.71e-06;0.134;0.88;89.962;1006627;0;1;03b5Xf5j56jFuFeVaSTFgX
1948;0.695;0.8;-6.33;0.112;0.128;0.0;0.313;0.972;82.021;238400;1;0;2bnvZSJVRQJqr9E3U7KOQA
1949;0.802;0.789;-7.964;0.0651;0.163;0.0;0.202;0.961;123.993;252760;9;0;0p4TtJrTdlwQ0hCDVarw6F
1950;0.703;0.525;-4.859;0.0956;0.0349;0.0;0.0631;0.766;135.835;220493;6;0;3eRlXM0tGtAuBuUGuJRxxw
1951;0.599;0.306;-16.517;0.422;0.674;0.0;0.0856;0.223;67.389;294691;1;1;0SNeQWVJQYpdLawJV91nGa
1952;0.734;0.525;-14.826;0.27;0.0773;0.31;0.0735;0.332;81.936;174600;3;0;2icouZbxwqoL63gHhO2vGd
1953;0.869;0.722;-3.872;0.187;0.193;0.0;0.117;0.803;138.08;204040;7;1;0RRcNl2ruTo3YGYMxzDQRk
1954;0.703;0.709;-7.914;0.151;0.174;0.0;0.141;0.743;174.042;225159;7;0;6hA9H19uzP7YzuiRcA6bDC
1955;0.887;0.718;-8.298;0.0853;0.296;0.0;0.0906;0.879;81.121;191080;2;1;4beK2jBm6gr5NP2pXEn1Bm
1956;0.764;0.655;-3.746;0.274;0.204;0.0;0.807;0.554;80.069;291693;0;1;1QBZq9HD5nPcdjh37fY8N3
1957;0.777;0.487;-6.869;0.0628;0.229;0.000846;0.0959;0.595;79.696;203373;0;1;5UDsHnUvshUv5EuPhDTRqb
1958;0.857;0.468;-8.53;0.0476;0.00414;1.32e-05;0.269;0.843;89.119;183733;1;1;4uOKFydzAejjSFqYbv1XPt
1959;0.667;0.647;-5.679;0.185;0.477;0.0;0.142;0.58;79.913;222838;9;0;2B9WvucNZKDJvZMYBbdDj1
1960;0.715;0.747;-5.727;0.198;0.135;0.0;0.203;0.857;172.087;240183;9;1;7JPqNeBoLOvOmsZyVMedt1
1961;0.774;0.725;-3.806;0.164;0.086;0.0;0.0933;0.813;83.49;277333;7;1;255UBOBs9IQdPsHt8Ylsh4
1962;0.817;0.493;-13.881;0.356;0.116;0.0;0.0738;0.778;94.997;261040;4;0;6Esizl7Ktp18e7PqXzZC3I
1963;0.791;0.626;-4.43;0.0298;0.0955;0.0;0.185;0.889;97.014;296464;5;0;0SUYN8PkEgDwVVdNn2Xs6l
1964;0.754;0.648;-6.203;0.143;0.132;0.0;0.127;0.783;74.966;238920;10;1;01brtjzSA4A2scnC8NWgt0
1965;0.744;0.815;-5.265;0.415;0.27;0.0;0.198;0.836;139.861;255520;7;1;3YUWQ0kwIyLBvrKHV3tf8F
1966;0.895;0.571;-8.636;0.0501;0.208;0.0;0.0781;0.933;128.171;158893;1;1;1Pao4DTLMB4gJPTnqmLgSQ
1967;0.651;0.885;-6.0;0.0667;0.00306;0.00637;0.207;0.838;155.971;301720;2;1;7s0MWJb7sVwZUmuxUjFNzQ
1968;0.659;0.489;-6.446;0.241;0.873;7.86e-05;0.671;0.524;98.215;150133;7;1;6zpvdKwAnna2o4iDDAsumw
1969;0.878;0.673;-8.375;0.367;0.253;0.0;0.392;0.797;82.027;227307;1;1;6oEY7YaLG1vF7x8ifAHvDr
1970;0.827;0.601;-8.828;0.0633;0.0346;2.67e-05;0.0565;0.83;97.548;195733;11;1;2rahWhhubhQMhG6coo7Vu9
1971;0.866;0.766;-6.646;0.118;0.227;0.0;0.0899;0.821;75.004;192227;6;1;6o5OuXVnM8bSHC9yK6qx0w
1972;0.888;0.521;-6.845;0.306;0.229;0.0;0.0794;0.962;143.879;154333;4;1;4SNxXAQ8QMlxLhYVX7nuoE
1973;0.768;0.553;-9.763;0.0791;0.148;0.000582;0.0468;0.913;74.625;293440;7;0;47xiNPXTejYCbgdyjfm08m
1974;0.72;0.536;-8.287;0.373;0.152;1.12e-06;0.113;0.543;145.925;267346;5;0;58qGEDA020rTiIM325FiGI
1975;0.799;0.686;-5.562;0.111;0.0924;0.0;0.0905;0.778;78.985;273560;10;0;5LrcFBilRt0lsHlDVqjA2R
1976;0.457;0.409;-13.142;0.307;0.252;0.000339;0.128;0.724;77.545;209427;9;0;38oW0dIcUuovidm2jzZnUP
1977;0.678;0.608;-7.422;0.288;0.212;0.0;0.0811;0.628;93.99;222141;1;1;47tyzq5ntn1ZqaNkwDXFaA
1978;0.453;0.709;-7.149;0.28;0.0432;0.0;0.135;0.702;168.777;215707;7;1;00tEbflDqAsNoooorGpHzy
1979;0.605;0.888;-6.639;0.389;0.191;0.0;0.269;0.59;133.986;336955;8;0;6r2XziVzQ3EGvXKdjO1nk1
1980;0.68;0.77;-3.906;0.21;0.238;0.0;0.315;0.809;90.814;257413;0;0;6rqMyNVT4iknYreicLpbZh
1981;0.797;0.52;-6.444;0.104;0.303;2.63e-05;0.224;0.933;148.044;190680;8;0;6cwoX4sOYMjgvcJoTyCRGw
1982;0.713;0.813;-4.039;0.313;0.155;0.0;0.0905;0.608;84.559;220027;2;1;3z5szaAJLRPrvjRW29PelP
1983;0.872;0.597;-6.717;0.35;0.283;0.0;0.114;0.965;93.95;202587;3;0;1mrnTmkbrdJkKtHvRgFDF0
1984;0.886;0.533;-10.83;0.111;0.0129;0.0;0.118;0.943;137.424;285507;5;0;3fUx4lETz2Khgo413Yp8Ry
1985;0.707;0.716;-8.962;0.0879;0.057;4.25e-06;0.36;0.966;154.118;222600;10;0;4VK6BFsd38Gl9jDuLdPMZw
1986;0.751;0.767;-5.944;0.129;0.223;0.000528;0.0586;0.811;84.982;324987;1;1;06dVhqeU1iMAR1PT5Yy1PI
1987;0.844;0.748;-5.88;0.08;0.071;0.0;0.242;0.906;143.977;216427;9;0;3fuXNQ0yLJYgXUr3HMb3AZ
1988;0.714;0.739;-5.135;0.0886;0.233;0.0;0.129;0.793;74.034;169933;9;0;6pJCQMMUd0H9PHDlTVKJIX
1989;0.781;0.742;-5.137;0.325;0.143;0.0;0.108;0.686;87.976;255314;8;1;3o960XvqfNeOz0jbFgLAbs
1990;0.775;0.729;-7.005;0.0765;0.182;0.0;0.0802;0.588;147.994;240000;10;0;06cHfRigADx8K8oyvQUZTu
1991;0.595;0.685;-9.316;0.282;0.191;0.0;0.104;0.436;117.247;245413;7;1;2HOt30wuUBoI3Wn3qGcqDy
1992;0.706;0.681;-3.583;0.0699;0.00844;2.69e-05;0.198;0.498;76.808;234684;6;0;41dxBA1kw00rHLtTlwcPcd
1993;0.722;0.824;-3.108;0.044;0.134;0.0;0.257;0.501;128.003;286827;7;1;3YnYviuzoWwuSyzhJM6NU5
1994;0.763;0.624;-7.454;0.0736;0.408;0.00131;0.104;0.851;82.524;214206;7;0;3D7cUXDEKLAFsoD10QRoiR
1995;0.859;0.565;-9.371;0.441;0.0473;0.0022;0.194;0.67;131.34;163515;1;0;686IA48fqqEATH0lCjTz7a
1996;0.766;0.29;-17.75;0.178;0.00737;0.00167;0.11;0.707;129.284;158627;1;0;4xu9VL5WXUhMBEQcO6uzP9
1997;0.65;0.642;-6.253;0.256;0.156;0.0;0.365;0.589;171.754;247126;2;0;5wdRWXNTw48fkhuFquSFoy
1998;0.87;0.299;-13.409;0.248;0.122;0.0514;0.0926;0.933;75.895;317360;10;1;4llIZen1Cn4mi3DJm2Lqlz
1999;0.642;0.722;-13.031;0.0375;0.0444;0.00388;0.122;0.836;172.406;207440;2;1;7ojJ4XvqBhBcteM0zjMebT
2000;0.77;0.599;-4.989;0.0769;0.713;0.0;0.0655;0.86;120.056;244167;9;0;6GxzLzigDNfokJddYHKuam
2001;0.851;0.838;-2.563;0.331;0.123;8.86e-06;0.0749;0.665;97.005;199175;6;0;2zri9IRQYCSxmTLTO2KC25
2002;0.558;0.877;-4.322;0.105;0.0116;0.0;0.111;0.31;155.115;258192;8;1;7yvknEDMxTknjazIoYV3GR
2003;0.779;0.418;-9.207;0.188;0.00333;0.000138;0.252;0.425;127.942;271000;7;1;5Uv1YNz6uBepPLDdoFANKQ
2004;0.734;0.628;-9.822;0.0358;0.119;0.0673;0.0778;0.723;150.059;245679;1;1;11SeVWsf1VtRsrZJNfrOuv
2005;0.733;0.714;-6.76;0.0457;0.0484;0.0;0.344;0.738;135.052;243427;10;0;368xPCEFFeiKZ74MxfYYHy
2006;0.76;0.635;-6.676;0.073;0.208;0.0;0.097;0.425;91.03;191253;6;0;1P5GpSSraTkxFOYVwsxMXw
2007;0.825;0.433;-13.085;0.337;0.0585;0.0;0.0618;0.687;127.686;200960;5;0;0GGPUysb8GpCG76dQH63te
2008;0.846;0.564;-10.915;0.0981;0.0176;0.026;0.0713;0.708;131.25;309880;4;0;7ERRjAcL8i6vdKkaRGDdQc
2009;0.686;0.78;-6.195;0.157;0.07;3.92e-05;0.0856;0.777;170.053;233430;8;1;3l8jrocAE9zn2W7CAz0on9
2010;0.797;0.768;-4.963;0.159;0.207;0.000102;0.0749;0.814;170.044;234967;11;0;6B6pYIEQM0aS6Hg7ROyLQF
2011;0.724;0.348;-14.034;0.116;0.45;0.0;0.114;0.958;73.164;160680;6;1;2Vv08Y04ehGwiXKE57e8JA
2012;0.642;0.74;-5.59;0.0422;0.3;0.149;0.0875;0.806;82.952;218293;9;1;3MUHmvH295bOWebSFQmF48
2013;0.772;0.46;-11.489;0.327;0.0279;2.21e-05;0.0633;0.8;78.786;256240;8;1;58Zt987fK6gWxtO0MwEzPn
2014;0.669;0.71;-3.644;0.134;0.034;0.0;0.144;0.908;174.052;246364;10;1;6ueDnmAamC2RcxY9izQQia
2015;0.571;0.574;-6.693;0.0632;0.119;0.0;0.111;0.637;166.25;245093;0;1;1PvRssCAC6PXnl9xpbcOBm
2016;0.738;0.505;-12.211;0.227;0.0145;0.0;0.044;0.811;130.371;214107;9;0;0TmNykjoKoJLnpZdbVsoip
2017;0.891;0.309;-12.346;0.373;0.151;4.53e-06;0.0823;0.938;139.752;235013;1;0;3CqC59jzDfrUA6ZZZEim75
2018;0.867;0.619;-6.397;0.265;0.343;0.0;0.0777;0.759;92.024;260173;7;1;7cRSd3auzatSk5BIVAE4Mt
2019;0.715;0.35;-13.846;0.121;0.0469;0.0;0.0724;0.752;81.682;213360;11;1;7skEDsODJYo56bMyc8214p
2020;0.559;0.871;-3.272;0.107;0.0968;0.0;0.37;0.855;78.065;193846;4;0;5QfF5xitFXtiqLBS3vdRkx
2021;0.422;0.562;-13.922;0.141;0.188;0.0;0.259;0.521;84.108;39953;0;0;7JrSomWTbR82b2Rc08b4Sg
2022;0.749;0.704;-5.415;0.269;0.0159;2.02e-06;0.0886;0.821;145.618;230573;6;0;3sbBOn0ifcgoX3MfaTeFKr
2023;0.584;0.687;-5.51;0.0356;0.481;0.0;0.281;0.868;92.971;250107;5;0;44vuUWjnN0obc31Ocoy0r0
2024;0.678;0.697;-6.119;0.521;0.661;0.0;0.355;0.29;148.113;228011;10;1;4ufaqMEmz3CxVPZpAftHzK
2025;0.868;0.434;-8.538;0.0634;0.234;0.0;0.167;0.576;116.999;285907;0;1;69UuEepWG0wJep3tGqX86Q
2026;0.688;0.653;-6.675;0.137;0.0199;0.0;0.199;0.501;75.728;192493;0;1;2K4opmyBf45LWNP2ucm7Df
2027;0.426;0.511;-10.957;0.0822;0.235;0.000425;0.111;0.317;92.117;279040;10;0;0hKK1BuSZQjCEgtu8bQQPS
2028;0.67;0.686;-7.471;0.0821;0.017;0.0;0.263;0.71;111.332;348520;6;0;0g4yrwLxSGzb4XOT6nO8kK
2029;0.776;0.283;-19.237;0.0787;0.153;0.842;0.222;0.387;115.833;86154;9;1;0oqJqEfcHyFPsIGg0Uz5tE
2030;0.753;0.459;-8.168;0.225;0.0393;0.0;0.0921;0.556;140.337;257344;5;0;16hOumjVFbwTmkZ0n7rDf3
2031;0.789;0.514;-8.317;0.0481;0.000188;0.683;0.0748;0.241;84.991;197640;2;1;6yQ8GTqnUsutwVDrnj0YlO
2032;0.811;0.428;-10.728;0.221;0.0122;0.317;0.344;0.653;80.962;277893;7;1;0INtJm8gCJKtNaAYQNVlpZ
2033;0.886;0.522;-7.971;0.173;0.0477;0.00108;0.207;0.79;82.439;229160;7;1;34zWZOSpU2V1ab0PiZCcv4
2034;0.877;0.77;-5.686;0.206;0.0369;0.0;0.0675;0.643;90.024;281973;0;1;4Dz7HGvBBadbFonpjZyWCG
2035;0.895;0.752;-3.935;0.113;0.116;0.0;0.14;0.773;81.491;247613;9;1;6cbqh8woSu03Vj8s1PCK9C
2036;0.821;0.768;-6.156;0.17;0.293;0.0;0.0963;0.951;73.951;311480;9;0;1OR5HVQgKpCZn2JNIwTKmq
2037;0.792;0.838;-7.464;0.0463;0.00529;1.75e-05;0.0811;0.967;150.089;222520;9;1;0WdnEqVTkMhKpV2OIXUdcX
2038;0.271;0.165;-20.652;0.0351;0.729;1.6e-06;0.118;0.203;77.082;139227;5;1;29U7stRjqHU6rMiS8BfaI9
2039;0.507;0.0779;-12.099;0.0544;0.866;0.00275;0.108;0.326;70.808;204400;0;1;1UH4viviUjZnS9aWgPGrk0
2040;0.711;0.706;-4.543;0.289;0.0776;0.0;0.127;0.695;138.81;192853;7;1;4RYKr1R3tXrITqY1zWiTNi
2041;0.76;0.815;-5.067;0.0662;0.484;6.89e-05;0.173;0.744;120.037;269320;11;0;31otkPynkCaoOYFtJvNMIq
2042;0.804;0.795;-6.312;0.0356;0.0228;0.0;0.209;0.932;99.98;213750;9;0;6oDgwUtdXLJqoGXgxJVbCM
2043;0.735;0.68;-7.361;0.127;0.0243;6.51e-06;0.202;0.519;75.011;246160;2;0;7bflwNnauUbvitMpYSUyJ6
2044;0.585;0.73;-7.232;0.0385;0.604;1.13e-05;0.138;0.699;74.963;260880;7;0;7sIen5lN007BvJqcPfmU3O
2045;0.368;0.362;-11.538;0.0308;0.503;4.14e-06;0.127;0.672;92.769;142600;11;1;3B9VueMM1VPiOkW56KSRrB
2046;0.617;0.463;-11.919;0.143;0.516;6.81e-06;0.0724;0.62;107.976;234000;2;1;5JABed0cSju4YITW0DEjcV
2047;0.911;0.429;-15.206;0.117;0.0238;1.86e-06;0.0608;0.808;118.026;323040;10;1;6IvCfEDx144Whfy0RWUdO3
2048;0.975;0.546;-7.659;0.134;0.376;0.0;0.297;0.962;114.951;201648;2;1;3G4uqSXA9ONb5UOmsCQ4kh
2049;0.722;0.72;-4.127;0.14;0.104;0.00668;0.13;0.899;148.874;397400;3;0;1hCohpxXi6GDJQ85PN70ma
2050;0.441;0.695;-6.255;0.0424;0.355;0.0;0.645;0.373;110.112;320487;2;1;4frD3dU3cWNvpp0GnB5bLP
2051;0.748;0.77;-7.144;0.0343;0.00924;7.06e-06;0.112;0.939;102.567;228901;9;0;2BtkCAt1zBESO5FZh5VfjJ
2052;0.898;0.365;-10.452;0.0462;0.159;9.28e-06;0.132;0.563;98.53;226240;0;1;3PQLYVskjUeRmRIfECsL0X
2053;0.866;0.572;-11.164;0.0374;0.366;0.00036;0.13;0.559;121.751;214907;9;0;1bZr5vH0cfmKu5ODpD0DEO
2054;0.884;0.736;-7.362;0.204;0.0359;0.0;0.325;0.642;125.137;253107;8;1;07YylKrlZNvKAsXapkIuJu
2055;0.751;0.279;-12.463;0.0562;0.0266;0.862;0.0801;0.644;136.634;194187;8;0;7hs9iVVyWgB9jmBBGQoRdM
2056;0.893;0.415;-11.035;0.0966;0.0405;0.227;0.132;0.377;141.169;382175;5;1;2Qc5KYuw2nqUrrzmcutlsK
2057;0.781;0.441;-12.46;0.0341;0.256;1.74e-05;0.0767;0.789;87.185;233427;6;1;1ZgEpCLk5sQcwMSpIpGfiQ
2058;0.471;0.675;-9.07;0.0513;0.511;0.019;0.232;0.53;125.313;238333;0;1;4oW1lGOw5Q5OLvoJv92qoE
2059;0.798;0.655;-6.239;0.247;0.241;0.0;0.115;0.894;139.14;306573;0;1;1dDeM190kq6KEcpR0jZIOg
2060;0.799;0.662;-8.585;0.0347;0.00482;0.000505;0.0484;0.717;120.082;196000;7;1;7aJZxI6TVdIvQSuWxQ4rqp
2061;0.786;0.784;-4.951;0.0608;0.452;0.0477;0.0791;0.812;91.053;320280;7;1;2vDUqLZsaEEYmREcRo9gnn
2062;0.865;0.654;-8.113;0.0731;0.00156;1.53e-06;0.0543;0.706;127.513;347053;7;1;5PxJMuvCFAEbAGaG0J4mLr
2063;0.685;0.798;-3.683;0.219;0.0316;0.0;0.319;0.534;80.289;220426;7;1;6Rrr4Rpc4VTp7DclxeqjOf
2064;0.636;0.715;-6.836;0.0441;0.0267;0.000255;0.137;0.616;174.082;239414;9;0;26chn7Vfm8VL7Ld52ZzqQW
2065;0.62;0.845;-5.426;0.209;0.181;0.0;0.126;0.844;89.461;204080;1;0;3846AQ2m61cbQWFNyjCthl
2066;0.835;0.552;-8.616;0.0814;0.237;0.000249;0.0534;0.904;155.714;240333;9;0;209SbubR5uKaVzj5SeN42w
2067;0.813;0.63;-7.417;0.0703;0.518;3.33e-06;0.154;0.943;157.998;297255;2;1;4wEoa6sai4PslvypOy7dM9
2068;0.876;0.314;-11.498;0.316;0.0486;2.39e-05;0.108;0.823;131.252;206640;7;1;1YP719l4JjsOmyU4PGv3c0
2069;0.805;0.406;-10.766;0.0569;0.000302;0.867;0.155;0.741;112.788;167987;11;0;1OOp75pF3zVBeJLXVTqiNI
2070;0.632;0.556;-10.138;0.0288;0.29;0.0215;0.0779;0.633;104.996;211667;9;1;3ntrdR24dLkKrzSGRv1FlH
2071;0.667;0.841;-4.713;0.224;0.00932;0.000245;0.36;0.679;93.533;179282;0;0;6NdQMHONIyLgjF8m95ybuk
2072;0.784;0.93;-4.058;0.129;0.388;0.0;0.0872;0.573;131.064;162720;9;1;47YlFTrt7oFy2vQDGq4HXZ
2073;0.52;0.566;-6.755;0.166;0.163;0.0;0.0399;0.788;71.601;239027;9;0;3MdGLgsPkpZIYddDfI2tyN
2074;0.786;0.607;-8.649;0.0384;0.0205;0.0213;0.309;0.708;121.911;257667;3;1;5Ss8eMocewINtwfyobnOFw
2075;0.634;0.521;-8.739;0.0255;0.166;0.00534;0.135;0.472;139.983;239053;5;1;2h800INMdyR5HDhqN6SAgL
2076;0.708;0.704;-6.826;0.131;0.216;0.12;0.0934;0.646;169.98;305493;2;1;1azvKxDb5Vkph2KR7aq1Cx
2077;0.642;0.689;-2.874;0.0482;0.013;0.0;0.421;0.127;77.007;181554;5;0;0adb49UG6hZmefcXAkB21y
2078;0.801;0.535;-8.121;0.0404;0.334;0.266;0.308;0.939;128.007;185347;9;1;3JgnEyjiZYZcntZyWE8MWQ
2079;0.865;0.562;-6.811;0.251;0.0318;0.0;0.246;0.81;85.02;222467;10;0;2WQKHNETUytUGsD32TTNeO
2080;0.857;0.746;-4.235;0.03;0.0813;1.12e-05;0.284;0.813;112.008;231649;9;0;1yS5pT9qZyK5Lv75m8gVkL
2081;0.646;0.594;-8.713;0.136;0.458;0.0;0.0603;0.343;169.94;193453;8;0;4ScFINDsJS9C67ECTNiLAa
2082;0.755;0.739;-5.705;0.317;0.0913;0.0;0.261;0.775;79.682;233387;1;1;4LH6TQajTVHlPz1283KHAw
2083;0.589;0.733;-7.545;0.0736;0.0612;0.0;0.404;0.894;172.01;228250;9;0;7yykblpHIimpbH0dkqCOvk
2084;0.595;0.636;-8.203;0.0453;0.222;1.47e-06;0.115;0.927;81.834;217548;5;0;6WHWbDIRa2hb3yRyMsJNJK
2085;0.814;0.686;-7.482;0.177;0.187;0.0;0.353;0.822;80.025;216573;7;0;41fZNSyzwWGrvLrH2SVeDX
2086;0.68;0.594;-6.417;0.0688;0.469;0.0;0.431;0.774;85.04;149173;6;0;51R2M1JgyFfRS3e6v5wCt3
2087;0.698;0.791;-4.569;0.0581;0.102;0.0;0.0622;0.721;213.926;288560;4;0;4Ud3yPzMKiWUqI5eEihh3S
2088;0.946;0.49;-7.989;0.0901;0.0604;4.79e-05;0.0468;0.768;129.947;260120;2;0;26Myj8FOTQdBMqfSUCwfzB
2089;0.825;0.596;-9.578;0.0609;0.0541;0.442;0.205;0.422;96.987;304613;3;0;3rqNbu3pkx6wthuAXAtaGd
2090;0.703;0.661;-7.255;0.0503;0.366;3.38e-05;0.23;0.915;109.444;205680;7;1;3t3ef0BO5oPbaeYUJsxGWW
2091;0.925;0.502;-8.13;0.0701;0.204;0.0;0.087;0.839;102.692;199867;7;1;5Djf05OMAAHJUFy5YPxSit
2092;0.46;0.839;-9.803;0.0606;0.189;0.376;0.075;0.96;106.395;149739;8;1;4Hh6VoxG9x6TAI5rVpjZ7y
2093;0.8;0.578;-5.144;0.0485;0.00381;0.0;0.359;0.367;143.01;204665;4;0;0QIjsbm2fh1cJ45XO9eGqq
2094;0.71;0.577;-5.575;0.0293;0.239;2.18e-06;0.145;0.519;92.043;296747;0;1;7fxDd2hq9teEgACW0fKass
2095;0.704;0.38;-12.16;0.423;0.067;2.96e-06;0.0765;0.711;76.298;170627;10;1;6EmP97fPXI3aiHnrsHuj08
2096;0.913;0.462;-8.361;0.059;0.233;8.33e-06;0.0888;0.979;110.191;170293;0;1;2Zw5FtdFtvKWg4h44GOv3R
2097;0.738;0.772;-7.273;0.19;0.478;0.0;0.347;0.83;79.977;235752;7;0;5ZppGdEvVUuoEah2dxsvTG
2098;0.691;0.538;-5.457;0.34;0.277;0.0;0.126;0.832;81.92;175792;8;1;5GUualnh63Llc8zTHB8qt4
2099;0.719;0.475;-6.052;0.265;0.209;0.0;0.156;0.909;80.727;159109;10;0;773ooXl3SvOuLSepIM3VHL
2100;0.762;0.216;-13.43;0.0736;0.972;0.000159;0.16;0.801;128.239;187893;7;1;6KnxvMempNCPh7uYNkL4tN
2101;0.817;0.34;-9.186;0.347;0.218;0.0;0.586;0.829;123.11;188027;10;1;2RiOvJpzM1IsxZNLlCBqIM
2102;0.824;0.522;-8.567;0.0384;0.0159;3.12e-06;0.105;0.581;126.238;177440;10;1;1efuoLEUL1K0D96d63svRO
2103;0.633;0.313;-12.29;0.0566;0.798;0.0;0.205;0.62;155.445;195440;0;1;4mE0swmToqH3VTxczrriGJ
2104;0.909;0.454;-9.122;0.16;0.797;0.000802;0.0998;0.798;133.364;174840;0;1;2pkdn2EnKnjzpoK5YPvlbt
2105;0.774;0.531;-7.176;0.0446;0.0595;0.0;0.0409;0.966;142.001;242333;11;0;1CAEHafiiJKjp6t9hfYX7f
2106;0.717;0.446;-5.747;0.0665;0.427;5.45e-05;0.106;0.693;131.07;469733;8;0;3U7xlkzHOQT2STYEtg7rPr
2107;0.851;0.746;-6.834;0.0366;0.0306;0.0897;0.07;0.921;139.999;364000;2;0;70NbwDtPqYn5BVQ9EaKT6J
2108;0.869;0.538;-6.239;0.0437;0.333;0.128;0.162;0.742;141.017;238810;2;0;35cWnQKyLjmzkq81M51D9n
2109;0.842;0.624;-7.784;0.0636;0.124;0.00174;0.0773;0.978;92.071;203342;0;0;37kodlAbwLOlqWbiuPs3n1
2110;0.706;0.822;-5.821;0.069;0.229;0.0;0.0783;0.914;172.042;284133;10;0;6tTSGt9l4mrQpfRSAOFE14
2111;0.459;0.625;-6.043;0.08;0.0172;0.0;0.067;0.671;139.988;238013;9;1;2FV4xWIf8DrOGzzGVSX1Kc
2112;0.751;0.579;-8.774;0.0355;0.103;0.338;0.162;0.616;136.019;220733;2;0;12SkP96w9XZmrkThrOkk7I
2113;0.888;0.401;-12.852;0.0495;0.00106;0.0;0.322;0.723;110.421;292493;1;1;6vugFDrXTwpMjVtvFohQHa
2114;0.734;0.631;-6.887;0.098;0.258;2.4e-06;0.0752;0.962;141.478;271023;5;1;6lmLUNd7mcyYqKcg6EIAOu
2115;0.768;0.857;-5.112;0.107;0.0873;0.0;0.0547;0.645;101.967;210400;6;1;0FRAPPQDNqcaHyCR7Jx8Zu
2116;0.608;0.631;-8.798;0.303;0.659;0.0;0.0771;0.883;80.271;275640;4;0;1vLqa0AJEmkOK05m1Rnj6h
2117;0.76;0.564;-7.083;0.0542;0.389;0.000826;0.163;0.825;78.007;236369;2;1;49gnHUdoKNfFKqpzOJac7n
2118;0.66;0.78;-2.842;0.159;0.135;0.0;0.133;0.503;91.743;198912;7;1;6N37hPucYSTkj59pOnOkuW
2119;0.901;0.531;-5.365;0.0853;0.0768;0.0;0.101;0.563;100.016;231880;10;1;3hPbdPIXZPpyywSxnKNtYh
2120;0.74;0.454;-12.588;0.0845;0.166;0.115;0.0549;0.966;73.499;188787;6;0;7orf1QMZ78Favdb7Nkf5Ku
2121;0.821;0.556;-6.078;0.0348;0.119;0.00653;0.0776;0.537;93.988;255631;9;0;4t3RiBMA95rQ90EGBPmlou
2122;0.54;0.747;-6.401;0.466;0.103;0.0;0.111;0.555;163.708;146891;7;1;1PoUePQzaFX7eLLbrLJPUl
2123;0.805;0.707;-3.758;0.0353;0.142;3.71e-05;0.563;0.744;122.014;228197;6;0;4eMKD8MRroxCqugpsxCCNb
2124;0.784;0.646;-3.626;0.0491;0.0978;1.09e-06;0.255;0.592;127.942;204048;11;1;2NFadq6pUeiVEihLvUlOSr
2125;0.789;0.649;-5.765;0.0714;0.0409;3.64e-05;0.0773;0.589;89.999;174809;0;1;2iVgM5C7m1G4CJGbms301G
2126;0.812;0.479;-5.678;0.333;0.213;1.21e-06;0.0756;0.559;169.922;234353;2;0;2UW7JaomAMuX9pZrjVpHAU
2127;0.681;0.792;-4.795;0.0587;0.334;2.05e-06;0.295;0.4;98.09;160536;1;1;3oNnzH6hmqIGIhJ1NcHlrh
2128;0.783;0.868;-2.961;0.0591;0.19;0.0;0.165;0.727;109.977;166735;7;0;3kmWIej9tXjSWWYc9tPjJk
2129;0.931;0.793;-4.666;0.133;0.0378;4.63e-06;0.0748;0.856;117.999;166529;0;0;6IdcyYfBz9LG3SWIKVyNgh
2130;0.817;0.851;-3.309;0.0627;0.0351;0.0;0.232;0.886;127.019;215600;11;0;1MB8kTH7VKvAMfL9SHgJmG
2131;0.752;0.666;-5.185;0.0672;0.0971;1.62e-05;0.149;0.545;131.986;203636;11;0;2iIBpwP4FyQ95xgVail3yr
2132;0.773;0.892;-3.732;0.0483;0.166;3.1e-06;0.429;0.842;130.007;222462;1;0;2SOvWt6igzXViIjIiWNWEP
